datetime,temperature,humidity,wind_speed,precipitation
2020-07-13 18:00:00,24.52,55,5.59,3.05
2020-07-13 19:00:00,29.13,57,3.08,19.85
2020-07-13 20:00:00,15.14,60,1.21,18.71
2020-07-13 21:00:00,27.37,36,13.47,13.68
2020-07-13 22:00:00,7.09,21,14.59,0.84
2020-07-13 23:00:00,27.74,41,4.56,13.66
2020-07-14 00:00:00,15.25,90,3.1,17.26
2020-07-14 01:00:00,-7.11,66,3.08,12.77
2020-07-14 02:00:00,-9.73,22,4.07,3.65
2020-07-14 03:00:00,-8.85,45,9.95,11.41
2020-07-14 04:00:00,4.41,88,12.71,16.6
2020-07-14 05:00:00,-3.13,98,8.94,14.01
2020-07-14 06:00:00,16.73,40,5.13,5.67
2020-07-14 07:00:00,18.45,93,9.7,13.61
2020-07-14 08:00:00,15.74,76,11.0,16.5
2020-07-14 09:00:00,18.43,63,0.9,7.89
2020-07-14 10:00:00,1.93,90,8.56,4.06
2020-07-14 11:00:00,34.77,90,8.84,8.08
2020-07-14 12:00:00,-4.94,33,1.26,13.21
2020-07-14 13:00:00,22.73,61,9.07,0.33
2020-07-14 14:00:00,22.15,42,4.47,2.97
2020-07-14 15:00:00,31.77,32,14.0,8.26
2020-07-14 16:00:00,18.77,35,14.88,16.63
2020-07-14 17:00:00,33.63,73,7.95,3.57
2020-07-14 18:00:00,16.1,85,4.22,1.2
2020-07-14 19:00:00,-2.79,81,11.7,19.69
2020-07-14 20:00:00,-3.71,74,10.11,5.72
2020-07-14 21:00:00,-5.2,99,14.15,12.74
2020-07-14 22:00:00,28.0,87,2.06,10.45
2020-07-14 23:00:00,25.79,23,6.25,17.15
2020-07-15 00:00:00,-3.77,20,10.59,19.18
2020-07-15 01:00:00,-6.49,45,4.36,18.94
2020-07-15 02:00:00,-4.33,49,14.6,0.22
2020-07-15 03:00:00,0.38,57,3.14,5.59
2020-07-15 04:00:00,1.87,74,7.1,1.97
2020-07-15 05:00:00,14.99,70,0.13,15.22
2020-07-15 06:00:00,31.23,25,2.22,9.73
2020-07-15 07:00:00,27.33,87,3.8,13.79
2020-07-15 08:00:00,28.63,61,14.23,19.68
2020-07-15 09:00:00,21.07,90,4.77,10.52
2020-07-15 10:00:00,26.83,34,1.83,19.1
2020-07-15 11:00:00,5.32,93,14.73,1.31
2020-07-15 12:00:00,9.13,20,0.97,12.48
2020-07-15 13:00:00,-2.33,76,14.68,12.16
2020-07-15 14:00:00,-5.11,21,10.5,12.05
2020-07-15 15:00:00,31.38,25,9.88,11.6
2020-07-15 16:00:00,23.83,71,1.19,14.28
2020-07-15 17:00:00,21.89,50,0.58,19.15
2020-07-15 18:00:00,1.56,63,0.14,11.91
2020-07-15 19:00:00,-7.71,69,12.45,6.79
2020-07-15 20:00:00,4.11,90,2.19,5.42
2020-07-15 21:00:00,31.42,61,2.51,0.6
2020-07-15 22:00:00,0.95,87,14.52,16.2
2020-07-15 23:00:00,29.63,94,13.16,4.43
2020-07-16 00:00:00,32.81,65,6.79,12.2
2020-07-16 01:00:00,31.95,73,10.81,5.91
2020-07-16 02:00:00,34.58,61,4.22,13.51
2020-07-16 03:00:00,19.8,67,8.93,17.05
2020-07-16 04:00:00,24.21,79,5.55,18.07
2020-07-16 05:00:00,15.01,22,11.55,12.43
2020-07-16 06:00:00,17.67,69,14.36,15.0
2020-07-16 07:00:00,30.93,71,12.89,18.62
2020-07-16 08:00:00,8.34,25,8.41,5.83
2020-07-16 09:00:00,11.27,39,6.08,19.38
2020-07-16 10:00:00,23.27,69,12.83,8.95
2020-07-16 11:00:00,-6.19,33,13.11,10.81
2020-07-16 12:00:00,-3.06,22,14.25,7.61
2020-07-16 13:00:00,-2.38,71,7.14,9.86
2020-07-16 14:00:00,32.72,48,10.03,5.66
2020-07-16 15:00:00,12.98,24,2.57,5.41
2020-07-16 16:00:00,33.69,89,14.53,3.05
2020-07-16 17:00:00,30.86,24,5.86,19.04
2020-07-16 18:00:00,-6.1,25,8.28,19.74
2020-07-16 19:00:00,16.15,80,2.98,3.59
2020-07-16 20:00:00,13.82,90,13.84,11.85
2020-07-16 21:00:00,12.95,99,1.53,19.47
2020-07-16 22:00:00,0.76,96,6.16,8.03
2020-07-16 23:00:00,21.24,22,4.84,10.25
2020-07-17 00:00:00,31.16,42,12.06,2.45
2020-07-17 01:00:00,11.14,24,8.14,6.29
2020-07-17 02:00:00,-3.84,57,1.85,19.55
2020-07-17 03:00:00,27.16,63,8.02,11.67
2020-07-17 04:00:00,9.64,99,14.05,1.38
2020-07-17 05:00:00,31.59,68,4.4,4.67
2020-07-17 06:00:00,6.72,32,12.58,0.6
2020-07-17 07:00:00,29.59,49,2.84,0.63
2020-07-17 08:00:00,-3.28,95,5.75,3.61
2020-07-17 09:00:00,-4.85,86,10.0,1.96
2020-07-17 10:00:00,-0.4,59,10.09,16.58
2020-07-17 11:00:00,22.7,46,12.1,12.49
2020-07-17 12:00:00,22.28,73,1.67,5.03
2020-07-17 13:00:00,3.66,67,7.59,11.31
2020-07-17 14:00:00,2.12,39,0.4,1.63
2020-07-17 15:00:00,-2.41,76,6.83,9.29
2020-07-17 16:00:00,13.44,30,2.66,5.05
2020-07-17 17:00:00,0.66,50,13.42,7.8
2020-07-17 18:00:00,-8.87,44,7.67,13.37
2020-07-17 19:00:00,18.69,48,8.56,3.09
2020-07-17 20:00:00,5.93,98,13.8,8.4
2020-07-17 21:00:00,2.34,90,7.84,4.43
2020-07-17 22:00:00,27.95,98,5.54,10.96
2020-07-17 23:00:00,29.12,82,6.67,2.61
2020-07-18 00:00:00,18.61,46,4.6,15.88
2020-07-18 01:00:00,34.74,71,12.93,6.26
2020-07-18 02:00:00,28.74,20,6.68,2.77
2020-07-18 03:00:00,23.43,24,0.47,12.76
2020-07-18 04:00:00,10.96,96,11.73,3.1
2020-07-18 05:00:00,34.81,99,13.75,1.32
2020-07-18 06:00:00,5.21,40,3.44,10.1
2020-07-18 07:00:00,34.45,97,0.28,3.16
2020-07-18 08:00:00,-1.83,48,10.94,15.08
2020-07-18 09:00:00,-7.91,82,5.13,1.15
2020-07-18 10:00:00,27.94,20,11.49,18.58
2020-07-18 11:00:00,-2.54,69,13.99,10.4
2020-07-18 12:00:00,12.88,34,2.87,19.38
2020-07-18 13:00:00,18.61,65,12.76,13.05
2020-07-18 14:00:00,-5.7,57,9.7,17.88
2020-07-18 15:00:00,17.24,78,3.3,11.29
2020-07-18 16:00:00,-8.64,76,8.83,1.1
2020-07-18 17:00:00,15.5,97,5.12,13.48
2020-07-18 18:00:00,11.68,79,1.97,1.64
2020-07-18 19:00:00,31.26,75,8.19,13.72
2020-07-18 20:00:00,22.09,81,4.88,17.52
2020-07-18 21:00:00,34.34,26,5.47,0.97
2020-07-18 22:00:00,18.38,38,2.58,1.63
2020-07-18 23:00:00,29.0,69,12.01,8.76
2020-07-19 00:00:00,-4.04,22,8.27,1.32
2020-07-19 01:00:00,23.79,86,13.89,2.82
2020-07-19 02:00:00,8.21,31,8.48,5.93
2020-07-19 03:00:00,16.6,74,9.61,10.56
2020-07-19 04:00:00,26.37,29,13.31,5.54
2020-07-19 05:00:00,9.52,85,14.36,1.66
2020-07-19 06:00:00,23.65,75,5.8,17.56
2020-07-19 07:00:00,-0.91,64,1.16,2.54
2020-07-19 08:00:00,-9.15,29,7.46,8.59
2020-07-19 09:00:00,23.66,23,6.83,7.56
2020-07-19 10:00:00,28.41,44,11.14,16.23
2020-07-19 11:00:00,5.79,24,3.53,0.24
2020-07-19 12:00:00,-6.85,98,10.49,9.22
2020-07-19 13:00:00,31.24,26,1.3,16.66
2020-07-19 14:00:00,17.46,62,14.95,4.22
2020-07-19 15:00:00,10.91,33,10.15,18.53
2020-07-19 16:00:00,10.49,25,5.34,11.34
2020-07-19 17:00:00,32.35,22,14.66,6.75
2020-07-19 18:00:00,34.3,47,10.09,5.27
2020-07-19 19:00:00,9.4,62,3.35,4.53
2020-07-19 20:00:00,31.14,81,1.96,4.08
2020-07-19 21:00:00,14.03,40,0.44,12.84
2020-07-19 22:00:00,22.67,96,1.57,16.25
2020-07-19 23:00:00,21.88,94,3.93,6.91
2020-07-20 00:00:00,27.29,37,12.9,7.8
2020-07-20 01:00:00,-7.49,39,8.96,7.06
2020-07-20 02:00:00,11.84,86,3.91,9.43
2020-07-20 03:00:00,4.96,70,7.45,2.9
2020-07-20 04:00:00,17.99,21,9.73,2.53
2020-07-20 05:00:00,30.48,86,3.81,4.34
2020-07-20 06:00:00,18.32,42,3.04,7.5
2020-07-20 07:00:00,-4.89,20,3.17,15.14
2020-07-20 08:00:00,4.3,74,13.78,14.91
2020-07-20 09:00:00,-1.94,48,14.19,2.9
2020-07-20 10:00:00,-6.22,52,11.48,12.64
2020-07-20 11:00:00,7.61,47,8.1,5.45
2020-07-20 12:00:00,29.44,75,7.42,18.25
2020-07-20 13:00:00,34.67,24,1.89,4.06
2020-07-20 14:00:00,5.05,93,6.6,9.93
2020-07-20 15:00:00,-1.24,91,13.38,8.43
2020-07-20 16:00:00,17.67,64,6.21,5.48
2020-07-20 17:00:00,-0.53,86,0.06,3.71
2020-07-20 18:00:00,24.95,92,14.69,17.5
2020-07-20 19:00:00,-0.02,61,11.32,10.25
2020-07-20 20:00:00,-0.53,97,12.13,18.86
2020-07-20 21:00:00,9.7,64,2.62,2.71
2020-07-20 22:00:00,25.65,25,6.45,11.49
2020-07-20 23:00:00,-3.49,49,7.37,0.63
2020-07-21 00:00:00,9.39,74,12.77,6.83
2020-07-21 01:00:00,24.45,86,9.06,3.81
2020-07-21 02:00:00,18.45,77,13.63,8.28
2020-07-21 03:00:00,23.92,50,2.95,11.81
2020-07-21 04:00:00,20.39,82,1.29,10.68
2020-07-21 05:00:00,26.45,63,8.55,4.16
2020-07-21 06:00:00,28.49,65,3.32,17.66
2020-07-21 07:00:00,13.0,50,11.86,18.52
2020-07-21 08:00:00,7.44,91,14.92,6.9
2020-07-21 09:00:00,25.99,90,0.31,2.24
2020-07-21 10:00:00,12.36,23,11.28,17.15
2020-07-21 11:00:00,6.55,68,3.56,11.54
2020-07-21 12:00:00,-6.52,64,5.19,17.15
2020-07-21 13:00:00,31.82,69,0.19,18.36
2020-07-21 14:00:00,21.08,72,7.2,2.54
2020-07-21 15:00:00,26.42,29,14.41,11.48
2020-07-21 16:00:00,-8.01,44,2.31,7.9
2020-07-21 17:00:00,26.48,34,6.68,14.05
2020-07-21 18:00:00,17.84,38,9.58,5.51
2020-07-21 19:00:00,31.15,51,3.39,10.67
2020-07-21 20:00:00,2.75,90,14.7,18.94
2020-07-21 21:00:00,18.81,30,1.21,1.95
2020-07-21 22:00:00,12.87,72,9.21,16.75
2020-07-21 23:00:00,10.35,67,11.69,19.89
2020-07-22 00:00:00,11.01,29,3.77,10.9
2020-07-22 01:00:00,19.62,72,0.78,17.64
2020-07-22 02:00:00,11.52,90,3.51,17.82
2020-07-22 03:00:00,0.14,92,2.57,18.6
2020-07-22 04:00:00,18.55,39,3.22,5.05
2020-07-22 05:00:00,9.61,90,9.65,13.02
2020-07-22 06:00:00,28.61,89,5.87,9.31
2020-07-22 07:00:00,5.04,24,8.34,15.96
2020-07-22 08:00:00,-0.52,78,11.93,14.11
2020-07-22 09:00:00,-0.57,93,5.37,3.96
2020-07-22 10:00:00,5.7,91,8.92,2.49
2020-07-22 11:00:00,11.35,47,13.24,1.32
2020-07-22 12:00:00,34.56,62,6.75,9.99
2020-07-22 13:00:00,29.86,51,13.95,13.77
2020-07-22 14:00:00,23.12,78,7.44,19.47
2020-07-22 15:00:00,21.37,45,4.51,8.32
2020-07-22 16:00:00,28.55,84,13.35,3.94
2020-07-22 17:00:00,-6.21,81,6.98,2.25
2020-07-22 18:00:00,8.53,80,6.46,8.86
2020-07-22 19:00:00,5.92,49,7.16,13.56
2020-07-22 20:00:00,11.7,52,4.3,15.24
2020-07-22 21:00:00,19.27,84,7.28,9.06
2020-07-22 22:00:00,19.42,98,9.58,7.27
2020-07-22 23:00:00,14.79,69,9.51,10.49
2020-07-23 00:00:00,7.48,56,13.94,5.9
2020-07-23 01:00:00,23.95,63,0.59,3.0
2020-07-23 02:00:00,7.15,44,6.23,17.52
2020-07-23 03:00:00,-0.96,89,7.09,0.85
2020-07-23 04:00:00,18.92,27,12.66,3.15
2020-07-23 05:00:00,6.47,70,6.78,5.43
2020-07-23 06:00:00,8.72,74,6.55,1.56
2020-07-23 07:00:00,24.44,30,9.57,9.13
2020-07-23 08:00:00,-6.92,73,2.62,7.6
2020-07-23 09:00:00,29.95,58,8.54,4.35
2020-07-23 10:00:00,-5.78,30,6.27,2.49
2020-07-23 11:00:00,20.37,56,9.88,11.35
2020-07-23 12:00:00,-1.34,35,0.95,18.48
2020-07-23 13:00:00,-6.37,42,8.43,17.0
2020-07-23 14:00:00,29.07,45,5.67,18.81
2020-07-23 15:00:00,-0.6,79,4.06,7.7
2020-07-23 16:00:00,34.28,35,4.34,18.07
2020-07-23 17:00:00,1.57,49,0.04,8.74
2020-07-23 18:00:00,13.73,93,4.46,10.15
2020-07-23 19:00:00,23.74,80,2.97,3.62
2020-07-23 20:00:00,23.79,23,8.62,12.48
2020-07-23 21:00:00,11.58,37,14.32,3.83
2020-07-23 22:00:00,7.62,58,11.96,7.35
2020-07-23 23:00:00,19.85,78,14.89,1.58
2020-07-24 00:00:00,16.53,57,9.88,5.96
2020-07-24 01:00:00,-0.65,21,4.07,11.81
2020-07-24 02:00:00,25.57,58,0.73,7.49
2020-07-24 03:00:00,3.83,80,0.6,8.44
2020-07-24 04:00:00,19.04,86,1.3,1.27
2020-07-24 05:00:00,4.76,60,2.97,4.09
2020-07-24 06:00:00,23.59,66,4.48,11.62
2020-07-24 07:00:00,31.11,75,2.47,6.72
2020-07-24 08:00:00,8.92,78,6.1,16.35
2020-07-24 09:00:00,-0.78,98,4.26,18.75
2020-07-24 10:00:00,17.53,23,1.24,0.57
2020-07-24 11:00:00,31.26,54,2.02,9.77
2020-07-24 12:00:00,19.38,61,3.85,16.34
2020-07-24 13:00:00,25.27,92,7.65,18.64
2020-07-24 14:00:00,23.53,48,11.34,4.7
2020-07-24 15:00:00,31.36,36,14.15,16.5
2020-07-24 16:00:00,30.93,46,14.49,4.76
2020-07-24 17:00:00,28.18,29,6.85,3.3
2020-07-24 18:00:00,19.58,81,9.86,17.84
2020-07-24 19:00:00,20.36,32,7.93,1.0
2020-07-24 20:00:00,33.81,26,5.87,4.18
2020-07-24 21:00:00,5.65,29,12.32,19.94
2020-07-24 22:00:00,7.97,93,9.08,5.54
2020-07-24 23:00:00,30.08,21,10.04,15.13
2020-07-25 00:00:00,19.8,48,4.14,2.4
2020-07-25 01:00:00,8.59,88,14.02,14.88
2020-07-25 02:00:00,9.55,65,12.86,9.24
2020-07-25 03:00:00,9.2,26,8.88,11.61
2020-07-25 04:00:00,12.6,46,12.39,2.56
2020-07-25 05:00:00,16.1,21,4.06,17.72
2020-07-25 06:00:00,6.4,94,12.48,11.39
2020-07-25 07:00:00,14.51,28,3.75,17.13
2020-07-25 08:00:00,31.95,48,8.36,3.26
2020-07-25 09:00:00,3.33,20,11.56,13.78
2020-07-25 10:00:00,12.49,55,12.93,12.74
2020-07-25 11:00:00,8.06,63,12.91,12.84
2020-07-25 12:00:00,18.54,32,6.26,10.15
2020-07-25 13:00:00,33.63,57,3.91,12.71
2020-07-25 14:00:00,19.29,91,7.11,19.28
2020-07-25 15:00:00,20.37,86,2.76,16.02
2020-07-25 16:00:00,4.23,67,12.45,17.76
2020-07-25 17:00:00,-1.45,21,9.6,19.74
2020-07-25 18:00:00,-4.33,24,13.02,16.49
2020-07-25 19:00:00,27.06,98,3.45,11.07
2020-07-25 20:00:00,19.7,57,11.74,14.17
2020-07-25 21:00:00,33.99,22,0.5,4.33
2020-07-25 22:00:00,22.18,100,14.68,16.3
2020-07-25 23:00:00,21.63,52,14.97,7.19
2020-07-26 00:00:00,5.82,90,12.38,6.13
2020-07-26 01:00:00,22.23,46,14.72,8.19
2020-07-26 02:00:00,32.22,93,8.89,3.02
2020-07-26 03:00:00,31.85,95,1.96,2.71
2020-07-26 04:00:00,28.72,64,5.74,12.97
2020-07-26 05:00:00,24.06,97,10.99,15.0
2020-07-26 06:00:00,-5.82,66,7.8,10.05
2020-07-26 07:00:00,27.39,69,5.3,1.3
2020-07-26 08:00:00,22.27,56,6.64,9.53
2020-07-26 09:00:00,19.93,52,11.17,10.22
2020-07-26 10:00:00,8.71,87,2.97,15.71
2020-07-26 11:00:00,9.8,22,8.91,10.86
2020-07-26 12:00:00,0.56,51,12.0,9.43
2020-07-26 13:00:00,-9.27,29,11.53,14.24
2020-07-26 14:00:00,30.64,41,11.34,15.32
2020-07-26 15:00:00,-2.81,69,1.64,3.66
2020-07-26 16:00:00,-3.74,57,10.52,9.04
2020-07-26 17:00:00,-8.02,88,9.32,2.69
2020-07-26 18:00:00,29.87,33,11.87,5.96
2020-07-26 19:00:00,30.76,23,3.91,12.05
2020-07-26 20:00:00,-1.39,22,9.6,9.21
2020-07-26 21:00:00,-4.78,66,2.41,6.4
2020-07-26 22:00:00,8.75,89,14.87,5.87
2020-07-26 23:00:00,31.01,39,12.53,2.49
2020-07-27 00:00:00,14.67,88,6.12,16.58
2020-07-27 01:00:00,31.52,83,10.98,16.83
2020-07-27 02:00:00,4.78,29,7.56,6.97
2020-07-27 03:00:00,1.15,92,2.94,13.88
2020-07-27 04:00:00,5.76,84,0.43,3.6
2020-07-27 05:00:00,11.82,23,11.53,19.6
2020-07-27 06:00:00,20.38,86,3.39,12.13
2020-07-27 07:00:00,9.33,89,1.38,6.03
2020-07-27 08:00:00,22.49,44,5.08,6.14
2020-07-27 09:00:00,26.96,57,0.49,18.6
2020-07-27 10:00:00,13.19,25,2.0,9.96
2020-07-27 11:00:00,19.32,97,11.56,15.12
2020-07-27 12:00:00,7.91,25,0.53,3.19
2020-07-27 13:00:00,-3.27,54,11.17,16.45
2020-07-27 14:00:00,3.19,39,6.0,4.54
2020-07-27 15:00:00,24.33,59,2.32,1.51
2020-07-27 16:00:00,3.27,23,3.62,1.07
2020-07-27 17:00:00,24.09,71,0.36,6.76
2020-07-27 18:00:00,18.11,54,6.25,9.75
2020-07-27 19:00:00,30.73,27,5.9,19.33
2020-07-27 20:00:00,-9.01,94,10.42,8.85
2020-07-27 21:00:00,-3.17,77,9.37,10.5
2020-07-27 22:00:00,-6.53,78,14.0,11.45
2020-07-27 23:00:00,14.59,42,1.14,14.0
2020-07-28 00:00:00,-6.42,63,4.81,19.94
2020-07-28 01:00:00,35.0,70,2.86,3.5
2020-07-28 02:00:00,-3.28,34,3.68,0.25
2020-07-28 03:00:00,0.74,42,9.73,15.74
2020-07-28 04:00:00,6.35,42,3.82,3.07
2020-07-28 05:00:00,30.38,46,3.73,9.65
2020-07-28 06:00:00,-3.32,95,8.8,3.05
2020-07-28 07:00:00,5.16,85,12.0,15.52
2020-07-28 08:00:00,23.8,65,7.42,11.62
2020-07-28 09:00:00,1.82,63,14.05,4.44
2020-07-28 10:00:00,19.14,61,11.79,14.17
2020-07-28 11:00:00,22.38,23,7.21,14.52
2020-07-28 12:00:00,-6.58,75,4.02,11.91
2020-07-28 13:00:00,10.89,50,2.24,9.49
2020-07-28 14:00:00,9.33,31,10.85,5.09
2020-07-28 15:00:00,34.75,100,11.0,10.52
2020-07-28 16:00:00,11.66,25,12.2,16.38
2020-07-28 17:00:00,17.39,72,8.43,10.3
2020-07-28 18:00:00,1.01,89,11.21,11.14
2020-07-28 19:00:00,-8.4,50,9.29,16.23
2020-07-28 20:00:00,13.43,65,5.12,18.54
2020-07-28 21:00:00,-8.33,44,12.32,12.18
2020-07-28 22:00:00,-5.63,98,5.96,16.13
2020-07-28 23:00:00,7.9,41,3.16,12.14
2020-07-29 00:00:00,11.93,20,14.98,5.49
2020-07-29 01:00:00,3.61,92,6.81,3.73
2020-07-29 02:00:00,9.66,86,8.09,9.34
2020-07-29 03:00:00,7.42,69,2.27,4.72
2020-07-29 04:00:00,1.97,40,14.69,19.87
2020-07-29 05:00:00,11.06,78,5.07,16.83
2020-07-29 06:00:00,28.5,25,1.0,16.42
2020-07-29 07:00:00,34.27,82,13.09,16.02
2020-07-29 08:00:00,1.03,58,0.13,13.8
2020-07-29 09:00:00,12.54,100,14.77,10.07
2020-07-29 10:00:00,33.53,53,8.56,19.62
2020-07-29 11:00:00,33.0,70,13.67,15.57
2020-07-29 12:00:00,2.44,39,8.26,13.45
2020-07-29 13:00:00,32.24,23,1.53,7.16
2020-07-29 14:00:00,-3.41,67,7.89,1.06
2020-07-29 15:00:00,-7.1,55,8.44,15.8
2020-07-29 16:00:00,19.12,98,9.46,18.89
2020-07-29 17:00:00,-2.35,36,11.92,6.38
2020-07-29 18:00:00,6.49,52,9.24,16.19
2020-07-29 19:00:00,-8.17,41,9.13,17.42
2020-07-29 20:00:00,28.98,34,8.47,1.07
2020-07-29 21:00:00,33.57,51,10.42,1.63
2020-07-29 22:00:00,30.45,60,3.04,12.1
2020-07-29 23:00:00,26.87,52,0.29,13.04
2020-07-30 00:00:00,-6.86,57,13.88,17.0
2020-07-30 01:00:00,-8.88,87,0.07,12.93
2020-07-30 02:00:00,17.75,82,9.37,11.47
2020-07-30 03:00:00,22.45,59,0.61,8.27
2020-07-30 04:00:00,4.72,35,6.39,15.15
2020-07-30 05:00:00,23.73,21,3.54,14.32
2020-07-30 06:00:00,15.83,65,11.24,0.26
2020-07-30 07:00:00,21.46,64,8.18,13.82
2020-07-30 08:00:00,30.04,27,2.26,2.47
2020-07-30 09:00:00,29.18,86,6.46,12.84
2020-07-30 10:00:00,30.92,82,0.22,12.24
2020-07-30 11:00:00,-7.27,47,3.6,1.06
2020-07-30 12:00:00,17.49,61,13.76,2.66
2020-07-30 13:00:00,0.77,66,4.86,13.99
2020-07-30 14:00:00,13.63,65,6.14,3.23
2020-07-30 15:00:00,34.87,100,13.69,19.59
2020-07-30 16:00:00,1.15,83,7.78,1.02
2020-07-30 17:00:00,-3.96,58,14.56,12.32
2020-07-30 18:00:00,23.42,27,10.97,12.91
2020-07-30 19:00:00,0.1,23,0.28,17.91
2020-07-30 20:00:00,3.32,59,3.83,8.05
2020-07-30 21:00:00,20.56,26,12.09,19.54
2020-07-30 22:00:00,30.72,41,8.07,16.66
2020-07-30 23:00:00,26.8,93,12.23,16.13
2020-07-31 00:00:00,8.18,39,11.33,11.34
2020-07-31 01:00:00,9.37,22,7.77,9.92
2020-07-31 02:00:00,-9.25,49,8.49,18.93
2020-07-31 03:00:00,27.88,26,5.85,4.79
2020-07-31 04:00:00,22.72,55,5.36,8.26
2020-07-31 05:00:00,13.64,74,10.12,14.39
2020-07-31 06:00:00,21.91,50,5.55,10.21
2020-07-31 07:00:00,-8.15,61,4.2,14.87
2020-07-31 08:00:00,16.07,75,12.15,9.03
2020-07-31 09:00:00,29.58,22,2.72,5.37
2020-07-31 10:00:00,-2.6,49,9.67,2.83
2020-07-31 11:00:00,-5.65,59,1.25,16.19
2020-07-31 12:00:00,4.85,30,14.35,11.79
2020-07-31 13:00:00,27.61,20,1.6,9.73
2020-07-31 14:00:00,-1.22,45,1.03,7.32
2020-07-31 15:00:00,4.5,41,1.41,18.11
2020-07-31 16:00:00,0.12,56,12.11,7.18
2020-07-31 17:00:00,34.43,30,8.11,13.5
2020-07-31 18:00:00,30.14,96,1.11,16.24
2020-07-31 19:00:00,20.04,62,0.79,15.44
2020-07-31 20:00:00,-6.6,69,12.67,5.67
2020-07-31 21:00:00,9.91,35,4.64,19.61
2020-07-31 22:00:00,6.18,69,14.0,6.59
2020-07-31 23:00:00,34.47,66,8.85,11.27
2020-08-01 00:00:00,2.77,53,14.49,5.06
2020-08-01 01:00:00,33.45,37,5.08,7.61
2020-08-01 02:00:00,19.46,72,9.29,2.07
2020-08-01 03:00:00,2.7,65,2.0,14.89
2020-08-01 04:00:00,25.7,97,6.92,6.0
2020-08-01 05:00:00,3.61,91,3.74,2.65
2020-08-01 06:00:00,15.6,54,11.09,13.63
2020-08-01 07:00:00,30.15,64,7.79,14.49
2020-08-01 08:00:00,14.22,40,0.63,6.76
2020-08-01 09:00:00,29.34,75,10.6,6.78
2020-08-01 10:00:00,16.18,80,0.28,0.84
2020-08-01 11:00:00,20.82,60,5.33,3.65
2020-08-01 12:00:00,-6.4,47,2.35,5.83
2020-08-01 13:00:00,29.95,31,3.53,2.27
2020-08-01 14:00:00,27.46,23,2.02,16.02
2020-08-01 15:00:00,1.66,28,12.71,18.2
2020-08-01 16:00:00,-1.52,50,0.76,10.38
2020-08-01 17:00:00,27.37,50,8.08,2.81
2020-08-01 18:00:00,30.79,31,11.86,0.93
2020-08-01 19:00:00,21.88,51,0.88,8.45
2020-08-01 20:00:00,12.4,31,2.1,19.03
2020-08-01 21:00:00,27.58,41,4.69,9.24
2020-08-01 22:00:00,32.38,52,0.84,11.53
2020-08-01 23:00:00,-3.69,58,12.46,4.74
2020-08-02 00:00:00,-8.65,51,11.81,9.08
2020-08-02 01:00:00,34.52,20,14.29,6.08
2020-08-02 02:00:00,6.98,27,7.72,9.66
2020-08-02 03:00:00,34.56,46,7.36,3.2
2020-08-02 04:00:00,33.27,57,4.69,3.85
2020-08-02 05:00:00,-6.69,98,3.56,15.12
2020-08-02 06:00:00,2.82,70,7.81,9.09
2020-08-02 07:00:00,29.58,49,14.55,1.43
2020-08-02 08:00:00,32.18,25,14.04,19.76
2020-08-02 09:00:00,-3.07,92,10.77,13.61
2020-08-02 10:00:00,11.46,69,4.52,15.01
2020-08-02 11:00:00,26.63,73,7.21,15.54
2020-08-02 12:00:00,29.13,98,10.5,11.64
2020-08-02 13:00:00,8.74,35,14.61,11.26
2020-08-02 14:00:00,30.4,78,10.63,10.08
2020-08-02 15:00:00,23.42,75,0.85,15.53
2020-08-02 16:00:00,26.2,60,3.04,1.33
2020-08-02 17:00:00,34.63,87,11.07,7.49
2020-08-02 18:00:00,-5.77,75,11.11,11.37
2020-08-02 19:00:00,0.13,50,6.19,7.0
2020-08-02 20:00:00,34.5,90,6.96,16.35
2020-08-02 21:00:00,15.74,39,7.67,0.54
2020-08-02 22:00:00,22.99,68,12.99,4.87
2020-08-02 23:00:00,-7.85,96,4.27,1.04
2020-08-03 00:00:00,22.94,34,13.77,12.08
2020-08-03 01:00:00,29.69,77,4.18,6.6
2020-08-03 02:00:00,4.24,50,14.26,6.32
2020-08-03 03:00:00,31.76,21,8.35,1.55
2020-08-03 04:00:00,6.21,36,9.9,11.31
2020-08-03 05:00:00,32.51,30,1.13,16.86
2020-08-03 06:00:00,7.35,63,11.44,0.29
2020-08-03 07:00:00,12.11,80,8.3,12.26
2020-08-03 08:00:00,1.22,47,0.91,12.06
2020-08-03 09:00:00,-1.92,44,8.73,15.94
2020-08-03 10:00:00,5.6,79,7.65,12.39
2020-08-03 11:00:00,20.4,31,11.59,11.72
2020-08-03 12:00:00,34.01,27,1.92,12.01
2020-08-03 13:00:00,17.3,26,5.22,11.4
2020-08-03 14:00:00,2.84,68,5.08,8.16
2020-08-03 15:00:00,-2.89,27,14.41,15.67
2020-08-03 16:00:00,18.16,89,10.23,13.29
2020-08-03 17:00:00,10.32,88,4.63,7.58
2020-08-03 18:00:00,7.65,22,6.88,9.24
2020-08-03 19:00:00,12.21,40,9.88,13.46
2020-08-03 20:00:00,28.89,26,9.16,17.02
2020-08-03 21:00:00,17.24,61,8.41,17.75
2020-08-03 22:00:00,4.77,90,13.49,6.15
2020-08-03 23:00:00,12.18,89,1.57,7.97
2020-08-04 00:00:00,24.12,100,10.37,3.18
2020-08-04 01:00:00,33.64,36,9.61,13.07
2020-08-04 02:00:00,32.61,64,7.31,8.84
2020-08-04 03:00:00,13.5,46,2.95,17.6
